dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.832259,0.905000,3.832902,1.531384,-6.432053,-0.000000,0.000000
0.020000,3.860313,0.905000,3.860957,1.402743,-6.432053,0.000000,0.000000
0.020000,3.885795,0.905000,3.886439,1.274102,-6.432053,0.000000,0.000000
0.020000,3.908705,0.905000,3.909348,1.145460,-6.432053,-0.000000,0.000000
0.020000,3.929041,0.905000,3.929684,1.016819,-6.432053,0.000000,0.000000
0.020000,3.946805,0.905000,3.947448,0.888178,-6.432053,0.000000,0.000000
0.020000,3.961995,0.905000,3.962639,0.759537,-6.432053,0.000000,0.000000
0.020000,3.974613,0.905000,3.975257,0.630896,-6.432053,0.000000,0.000000
0.020000,3.984658,0.905000,3.985302,0.502255,-6.432053,-0.000000,0.000000
0.020000,3.992131,0.905000,3.992774,0.373614,-6.432053,0.000000,0.000000
0.020000,3.997030,0.905000,3.997673,0.244973,-6.432053,0.000000,0.000000
0.020000,3.999418,0.905000,4.000062,0.119409,-6.278189,7.693189,0.000000
0.020000,4.000000,0.905000,4.000643,0.029083,-4.516312,88.093852,0.000000
0.020000,4.000000,0.905000,4.000643,0.000000,-1.454149,153.108137,0.000000
